período,carga,apps,feature,método,switch,nmae,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05764063282112199,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06486980454737555,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.058090021332098445,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.0707691515680595,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.062313412162078634,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06280927645530784,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05695074699652978,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.06992597003140565,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.05935190931335277,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA5,0.08218569893869031,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA5,0.0643589180359651,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.0707476252087971,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.0707834562416926,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06965124745490717,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06986696511119535,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06868803933867311,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.0687328458599774,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07329182982983382,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07307567583896654,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.06747857949695628,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.06741398827772592,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.0698732835846859,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07024445714010544,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.07590857860725025,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07633623707770736,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWA6,0.0710698319672808,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWA6,0.07109467944280076,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07626269383158639,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06635310201691039,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07822437482361537,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06901424704628727,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.0723993175079764,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.0652271101724452,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.0790126107727498,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.06971344175166017,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07862638686802213,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.07323016418861146,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.08321679117815844,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.07092346497317166,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.08294533944973263,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.0724544656930487,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB1,0.07632704822049477,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB1,0.0670310617172339,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.0856060984364333,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07665008376182897,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.08656758041880336,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07633867494352291,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.09286277809474539,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08187695191535943,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.0897471989460077,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08029575685832727,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.09608829269338102,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08366749040277194,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.0879235655864105,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07685699302932654,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.08981024604172097,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.08131626440577856,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB2,0.07992891919100618,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB2,0.07362392621581332,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07529186110931428,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06629995847963435,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07418762778679605,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06674831819007544,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07676641976066989,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06771373285057351,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.07339504183719173,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06506055928631094,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.0698670886931525,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.0615699402163005,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.08299909785004589,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06996969934864619,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.0750567879516613,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06668161942575006,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB3,0.0674938039224421,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB3,0.06302350738106181,
2,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.08656289312109229,
2,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.07793158281348203,
4,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.0870269111858345,
4,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.0774933097571019,
8,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.08831428827680084,
8,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.07908543696595925,
16,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.08866977426082438,
16,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.08020726674124805,
32,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.0857443169325222,
32,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.07752473284410541,
64,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.08834141993077299,
64,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.07809133187419774,
128,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.09850735783480169,
128,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.08605504674807103,
256,FlashcrowdLoad,BothApps,WritesAvg,RT,SWB4,0.09209486073097727,
256,FlashcrowdLoad,BothApps,WritesAvg,RF,SWB4,0.08459236059368852,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.07690132145106711,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.06750616845467855,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.07163964862754739,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.0635282617567936,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.07859142681355848,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.06951853842894462,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.07615246270115071,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.06758066094808952,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.07511145449333406,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.06605013277392131,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.06963852287442351,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.06312229322020406,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.06705343313105099,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.059772526387470555,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWC1,0.06409959618226825,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWC1,0.055096584520720394,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06426210398688784,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.06425459279715541,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06482250183953442,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.0647245621423634,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06415863905795573,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.06409383741310279,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06536934383069452,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.0654014886226324,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06446877524036572,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.06430347211093845,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.06363792862350763,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.06362399958254801,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.05877902716309412,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.058823379049829136,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWC2,0.05813355072492108,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWC2,0.05787252474519345,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.06410191798315072,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.06419795613153102,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.06468671394430722,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.06477902491234873,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.0655346051035548,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.06563174629716137,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.06628059730742764,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.06607949822213656,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.06077224490042177,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.061000547818284505,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.06327727532937007,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.06329779981784753,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.05912446070720442,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.05934601398392303,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWC3,0.057893021777174127,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWC3,0.05787936818220598,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06565157387141768,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06560807400903154,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06655690872520223,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06581287607530115,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06598516648144057,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06600902980588955,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06528251217178162,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06501543185895088,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06426778680368209,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06429624014492556,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06171320706833026,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06186679749772832,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.06150342569790043,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.06151282566835721,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWC4,0.058448935301098424,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWC4,0.05832813635152123,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.07708742012570621,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06714088391594704,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.0760139867688158,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06659982211837276,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.07528122535816661,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06695819406603967,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.08291161055564593,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.07029539031860053,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.07020085448733643,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06292869070895009,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.07005792014218261,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06270998461543582,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.06563526377536587,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.05791313440148877,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA1,0.07136078435041167,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA1,0.06046187866540708,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.08434867579526914,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.07437635567770416,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.08349175933869332,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.07425361267754142,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.08273994386858236,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.07427057091005251,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.0840006205872175,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.07479511066328771,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.07603076257233997,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.06907213187202751,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.07607413035493102,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.06659578613202202,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.0766030192793148,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.06865723517247826,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA2,0.07074518468420982,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA2,0.06337548245293081,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.06533348657815224,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.06531870820926891,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.06486118915308318,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.06504295068082815,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.06473038569475975,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.0646768118666609,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.06490965103291442,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.06512627585758028,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.062174792343436244,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.06190265267615775,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.0615829002157136,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.06178114538939252,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.05918644569674832,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.059290903838902134,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA3,0.057853736082884154,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA3,0.0580434357346195,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06471333316132391,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06471626786476366,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06598436382060958,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06606848854150967,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06468063269595631,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06480789021399437,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06414939346568478,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06409267692271489,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06458047996690229,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06458055220492936,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.06519515010742194,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.06543553613074674,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.0576183673307025,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.05752854837675225,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA4,0.055795292053701484,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA4,0.05597453405384401,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07484272048339488,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06701095939295101,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07436428324263299,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06682800940117797,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07510188718721393,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.0671072475338511,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07676277720728239,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06807842967623326,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07275264754181028,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06576815244136874,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.07323505516812907,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06611852601158047,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.06809689514969447,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.06131824276709301,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA5,0.06374384043674773,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA5,0.05752367786783426,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06410095372729055,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.0640658182152589,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06553028026354946,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.06567436725366807,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06423680508582084,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.06411004148145737,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06411348237019505,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.06427260876796569,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06363557741577375,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.06381072957023495,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.06424476118130175,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.06461343474312475,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.05932161929756052,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.05923010874534851,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWA6,0.057810771395146586,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWA6,0.057909639285293614,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.0737832050878555,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.06490156252843839,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.07165372731321097,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.06363305487466811,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.07664928240013326,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.06705890370428472,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.07308891205898665,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.0650836468030889,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.06918183778442057,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.06161416204586214,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.06970551349052347,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.06295030853993884,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.06103182236867188,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.056481396547480876,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWB1,0.06027692567973325,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWB1,0.054774279170999904,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.08595580606654082,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.07559679657050716,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.08326716393985141,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.07448094318140541,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.0863970641968341,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.07677823461233253,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.0921384709255213,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.07937606201214133,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.07858817753586095,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.06997824822747153,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.07706461094457306,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.06848647079417641,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.07659457950551231,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.06848916754345591,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWB2,0.06738486756900973,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWB2,0.06327133728225408,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07521956859540307,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.066371440997613,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07519469303739171,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.06630524210369981,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07804362514422196,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.06895810953921726,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07486090511174298,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.0661554308635544,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07950245745425401,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.07060653196741763,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.07926303124401428,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.06872883026916472,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.06517436235939868,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.05825746855884288,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWB3,0.06537814523502106,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWB3,0.057469380014861425,
2,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.08220916397528406,
2,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.07272069814919022,
4,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.08282903717722835,
4,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.0731570148650092,
8,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.08198768597605509,
8,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.07420676006230291,
16,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.08615630824801776,
16,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.07537753167423464,
32,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.0803736555328967,
32,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.0718983523000494,
64,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.08362967770026973,
64,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.07494290135076695,
128,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.07117731135376844,
128,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.06419688863253398,
256,PeriodicLoad,BothApps,ReadsAvg,RT,SWB4,0.07212680335371655,
256,PeriodicLoad,BothApps,ReadsAvg,RF,SWB4,0.06361007543123809,
2,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.07292606773802465,
2,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06502911002112734,
4,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.07348413112046681,
4,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06507976252211492,
8,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.0757182990529108,
8,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06597944763278905,
16,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.07464658780091275,
16,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06563503457329936,
32,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.0685832189958975,
32,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06040742668392086,
64,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.07835136639142055,
64,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.06821523942626566,
128,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.07211811889418702,
128,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.062487092398188414,
256,PeriodicLoad,BothApps,WritesAvg,RT,SWC1,0.062317771195383516,
256,PeriodicLoad,BothApps,WritesAvg,RF,SWC1,0.05569735722375272,
