período,carga,apps,feature,método,switch,nmae,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3114794794828194,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.31594928640490977,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.31541785260849825,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3183024177543291,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.31815507043770436,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.29953652868228997,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3023637956789161,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.3228708219341025,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3230157904127515,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.30459762308998306,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.3054502773061688,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA3,0.26035502958579887,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA3,0.2605351170568562,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32685013553760023,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3268972587236871,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.32111077663803606,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3206774457044418,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3356667706294238,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.33551963976191496,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3189825015855166,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.31877807887864673,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3226500106335302,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.323743391858399,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.29197401575956916,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.29319140818262746,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.25403954729654477,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.2562239859210582,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA4,0.3085941344355871,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA4,0.3111249556144759,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3566399675156691,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3407607286758945,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.35817273560429064,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.3482019236896223,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3497613639263929,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.33803707295769775,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3715086699200498,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.34849020524002355,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.390383813099708,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.34105565985259345,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.31887477313974594,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.295219298245614,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.3542713567839196,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.33738833054159684,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA5,0.29007036747458953,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA5,0.29091086786552,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3216358385139279,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3215495950041137,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.32711698443570575,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.32746686515666185,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.31765169029256,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3178737714428224,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.33901308605838487,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3395916675281698,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.29005350248772405,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.2878294419146407,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.24710428012996677,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.24803522906908876,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.3014512482679826,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.3002972992682984,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWA6,0.2646828826604107,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWA6,0.2641490376040937,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3709460848559607,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3523065736233331,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3642938011219804,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.34711388284647754,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.37603946077165434,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3594708936636652,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.3802144146056682,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.3729911898949156,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.34786927585179295,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.33567762656865663,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.35185541242068835,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.32382554636928795,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.38622291021671823,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.34946142930856555,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB1,0.30191570881226054,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB1,0.27086845466155807,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3432443497134242,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.32576082294685677,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3598115553229078,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3281111339604436,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.3258323057953144,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.31048623955336346,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.36390516922751986,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.3311271222060467,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.29104402768027277,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.2901815264266373,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.37939747327502427,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.35197926789763523,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.32967032967032966,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.32907509157509157,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB2,0.33799126637554583,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB2,0.34400291120815135,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34485793639410106,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.320340391962551,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34539516485804256,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3179051621689611,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34232070452725905,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.3139816464795158,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3619928526382174,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.33209130404316445,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.34946846939828674,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.29954243643994904,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.3699445699035106,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.32832409498391846,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.341595313204146,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.32237494366831904,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB3,0.2613019891500904,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB3,0.26430831826401446,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3420956756591664,
2,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3252615728750672,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3421830050182541,
4,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.31921437842308426,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.3901856203627914,
8,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.358900136274156,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.374536590320451,
16,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.35084133191136396,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.33200159808230123,
32,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.31330736449593816,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.38992422690968664,
64,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.3563792750358386,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.4012578616352201,
128,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.375314465408805,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RT,SWB4,0.22424722662440572,
256,FlashcrowdLoad,BothApps,noAudioPlayed,RF,SWB4,0.1945985208663497,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.1833958777060302,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17911079463282883,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18124958041488579,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17971401700221043,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.18885685974236555,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.18351312194096628,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.17002829241580725,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.17377931915670347,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.20820247552189175,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.2020121312888725,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.24518322629391764,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.2355244931368845,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.16529543754674644,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.16389304412864622,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC1,0.2701149425287356,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC1,0.23535680076628354,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18003992451822406,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1800738263785413,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.1836951388148207,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1835694297477438,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.18672733598477353,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1867041523059622,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.196592781152152,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.19689452777944239,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.19921742736202702,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.1982834247952994,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.20915555735645686,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.2089073706390046,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.17446363160648873,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.17419501133786863,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC2,0.21215325936199722,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC2,0.2122168284789643,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.184328225054853,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1842686436452338,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.18477265889648858,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18469737983678858,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.17982726458982232,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1795196635330527,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.19455998566058819,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.1947619850947436,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.20513019332268947,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.2052682283159826,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.1939100349436361,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.19402879641877085,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.17999849386248964,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.18126038607324824,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC3,0.2052845528455285,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC3,0.207005843495935,
2,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1820413568205369,
2,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18217544795093502,
4,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.18537782557338037,
4,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18531188422461795,
8,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.1873849735886224,
8,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1877925337099497,
16,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.201493123019205,
16,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.20144719305553546,
32,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19516921473964452,
32,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.1960535838903673,
64,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.204744299400486,
64,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.20652247399967888,
128,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.187642009880928,
128,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.18862698131493139,
256,PeriodicLoad,BothApps,DispFrames,RT,SWC4,0.19128654970760234,
256,PeriodicLoad,BothApps,DispFrames,RF,SWC4,0.19087816904463847,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18355528515739428,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.17682994928782633,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18253678983097177,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1772647197290689,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18498659517426275,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1791607973220642,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.1832800365463682,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.18462083142987665,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.18798378179137487,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.182953986976287,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.2193742932529212,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.2134124890061565,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.16837481698389456,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.1797462176671547,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA1,0.13406292749658003,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA1,0.15210898312813498,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.1706368825565194,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16536173509135776,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.16604464952161224,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.16266748911155843,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.17490185460944904,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1674067054735797,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.18462683789316955,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.18189869098579314,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.1954462659380692,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.18313448694596235,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.2059264816204051,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.21044323580895222,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.16755521706016754,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.1681772023356182,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA2,0.23716012084592145,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA2,0.24856495468277948,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18024100147464278,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.1801124775511095,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18573736521535286,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.185825715438934,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.18390284236390508,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.18359086689011386,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.19625576774753395,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.1961138274244748,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.1973791138988322,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.1966417824776558,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.20494404206666597,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.2058436628018254,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.19218702406335672,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.19277337800791958,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA3,0.21198418156808804,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA3,0.2132750171939477,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18309346819783848,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18320921638779444,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18047265055888512,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18045554435789,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18565235177268108,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.1856895508125988,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.20056722715313086,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.20095678511400733,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.20534229298699114,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.20525056836356312,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.22571020106991332,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.22561038355241236,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.18621678070643016,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.18730976841413918,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA4,0.21209712386182977,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA4,0.20994405840523728,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.1890719569603228,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.18202146935700234,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.18795913293099162,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.1816426908459186,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.17907071438266298,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.1746704821366632,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.2035873622871711,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.19639442775198032,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.2031976203755345,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.20482431678750698,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.2427000379218809,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.23387372013651875,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.21543162719633308,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.18286860198624902,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA5,0.2612137203166227,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA5,0.2252088830255057,
2,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18140750598439295,
2,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18157756701562916,
4,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18329367583529793,
4,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18337886962554628,
8,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18726926649420364,
8,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18750575885804324,
16,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.18689564104980472,
16,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.18706116433252504,
32,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.20972232272891173,
32,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.20981750909024263,
64,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.19641815251035888,
64,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.195475840824359,
128,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.17539338967910392,
128,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.1751166916983243,
256,PeriodicLoad,BothApps,DispFrames,RT,SWA6,0.22978611500701268,
256,PeriodicLoad,BothApps,DispFrames,RF,SWA6,0.22864846306685394,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.18885659132230476,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.18319245535168718,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.18164242519614235,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.17823344498647425,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.1792585215698701,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.1763602258838441,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.20056206088992976,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.1970234192037471,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.20953271028037382,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.20355140186915888,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.21150278293135436,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.21184291898577615,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.23473142016188372,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.20920407162129015,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB1,0.22128851540616248,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB1,0.22096171802054154,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17593135155845033,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.1699104029825954,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17996912739489693,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.1731262674415085,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.1724013691226806,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.16680703176604816,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.16627251227942513,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.16471029652537747,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.19280253589408913,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.18714028218037168,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.19118745332337567,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.177159571819766,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.14190193164933135,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.14525136206042596,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB2,0.17695473251028804,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB2,0.19236396890717875,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.18327741559039037,
2,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.1787635147903721,
4,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.18534785266351228,
4,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.18208854980266087,
8,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.17843163719800245,
8,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.17272798848247628,
16,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.20691557844399486,
16,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.19818833915762368,
32,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.21548387096774194,
32,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.20667895545314896,
64,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.2612306530766327,
64,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.24117906128098657,
128,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.20998531571218793,
128,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.19916177190406262,
256,PeriodicLoad,BothApps,DispFrames,RT,SWB3,0.19913419913419914,
256,PeriodicLoad,BothApps,DispFrames,RF,SWB3,0.21131553631553632,
2,PeriodicLoad,BothApps,DispFrames,RT,SWB4,0.17578999471274454,
