# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
ST-F-01;1;2024-09-26 10:54:01 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;15;k10temp-pci-00c3;58.50;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;16;k10temp-pci-00c3;59.62;0.00
ST-F-01;1;2024-09-26 10:54:01 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:01 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:01 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:02 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;4;gigabyte_wmi-virtua;57.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:02 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:02 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:02 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;15;k10temp-pci-00c3;56.88;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:02 UTC;17;nvme-pci-1200;41.85;87.74
ST-F-01;1;2024-09-26 10:54:02 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:02 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:03 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;4;gigabyte_wmi-virtua;55.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:03 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:03 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:03 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;15;k10temp-pci-00c3;55.38;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;16;k10temp-pci-00c3;47.50;0.00
ST-F-01;1;2024-09-26 10:54:03 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:03 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:03 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:04 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;4;gigabyte_wmi-virtua;54.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:04 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:04 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:04 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;15;k10temp-pci-00c3;54.12;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;16;k10temp-pci-00c3;39.75;0.00
ST-F-01;1;2024-09-26 10:54:04 UTC;17;nvme-pci-1200;41.85;87.74
ST-F-01;1;2024-09-26 10:54:04 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:04 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:05 UTC;1;amdgpu-pci-1300;43.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;4;gigabyte_wmi-virtua;53.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:05 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:05 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:05 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;15;k10temp-pci-00c3;53.00;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:54:05 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:05 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:54:05 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:06 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;4;gigabyte_wmi-virtua;52.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:06 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:06 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:06 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;15;k10temp-pci-00c3;52.00;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:06 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:06 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:06 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:07 UTC;1;amdgpu-pci-1300;43.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;4;gigabyte_wmi-virtua;51.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:07 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:07 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:07 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;15;k10temp-pci-00c3;51.25;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:54:07 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:07 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:07 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:08 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;4;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:08 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:08 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:08 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;15;k10temp-pci-00c3;50.50;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:08 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:08 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:54:08 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:09 UTC;1;amdgpu-pci-1300;43.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;4;gigabyte_wmi-virtua;49.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:09 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:09 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:09 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;15;k10temp-pci-00c3;49.88;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:09 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:09 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:54:09 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:10 UTC;1;amdgpu-pci-1300;43.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;4;gigabyte_wmi-virtua;49.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:10 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:10 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:10 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;15;k10temp-pci-00c3;49.38;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:10 UTC;17;nvme-pci-1200;41.85;87.74
ST-F-01;1;2024-09-26 10:54:10 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:10 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:11 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;4;gigabyte_wmi-virtua;49.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:11 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:11 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:11 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;14;amdgpu-pci-0300;46.00;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;15;k10temp-pci-00c3;48.88;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;16;k10temp-pci-00c3;46.38;0.00
ST-F-01;1;2024-09-26 10:54:11 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:11 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:11 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:12 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;4;gigabyte_wmi-virtua;48.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:12 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:12 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:12 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;14;amdgpu-pci-0300;48.00;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;15;k10temp-pci-00c3;48.50;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;16;k10temp-pci-00c3;38.88;0.00
ST-F-01;1;2024-09-26 10:54:12 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:12 UTC;18;nvme-pci-1200;41.85;0.48
ST-F-01;1;2024-09-26 10:54:12 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:13 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;4;gigabyte_wmi-virtua;48.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:13 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:13 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:13 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;14;amdgpu-pci-0300;48.00;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;15;k10temp-pci-00c3;48.12;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;16;k10temp-pci-00c3;37.62;0.00
ST-F-01;1;2024-09-26 10:54:13 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:13 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:13 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:14 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:14 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:14 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:14 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;12;amdgpu-pci-0300;37.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;14;amdgpu-pci-0300;48.00;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;15;k10temp-pci-00c3;47.88;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:54:14 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:14 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:14 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:15 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:15 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:15 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:15 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;13;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;14;amdgpu-pci-0300;47.00;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;15;k10temp-pci-00c3;47.62;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;16;k10temp-pci-00c3;37.25;0.00
ST-F-01;1;2024-09-26 10:54:15 UTC;17;nvme-pci-1200;42.85;88.02
ST-F-01;1;2024-09-26 10:54:15 UTC;18;nvme-pci-1200;42.85;0.48
ST-F-01;1;2024-09-26 10:54:15 UTC;19;nvme-pci-1200;52.85;0.50
ST-F-01;1;2024-09-26 10:54:16 UTC;1;amdgpu-pci-1300;42.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;2;gigabyte_wmi-virtua;34.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;3;gigabyte_wmi-virtua;50.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;4;gigabyte_wmi-virtua;47.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;5;gigabyte_wmi-virtua;-55.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;6;gigabyte_wmi-virtua;42.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;7;gigabyte_wmi-virtua;45.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;8;nvme-pci-0400;42.85;88.02
ST-F-01;1;2024-09-26 10:54:16 UTC;9;nvme-pci-0400;42.85;0.48
ST-F-01;1;2024-09-26 10:54:16 UTC;10;nvme-pci-0400;55.85;0.50
ST-F-01;1;2024-09-26 10:54:16 UTC;11;acpitz-acpi-0;16.80;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;12;amdgpu-pci-0300;38.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;13;amdgpu-pci-0300;39.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;14;amdgpu-pci-0300;48.00;0.00
ST-F-01;1;2024-09-26 10:54:16 UTC;15;k10temp-pci-00c3;47.38;0.00
